Activity,Count
"('Release A', 1157.0)",1
"('Release A', 1174.0)",1
"('Release A', 1176.0)",7
"('Release A', 1182.0)",2
"('Release A', 1183.0)",1
"('Release A', 1185.0)",1
"('Release A', 1188.0)",2
"('Release A', 1194.0)",2
"('Release A', 1200.0)",5
"('Release A', 1212.0)",3
"('Release A', 1218.0)",1
"('Release A', 1224.0)",4
"('Release A', 1226.0)",1
"('Release A', 1236.0)",1
"('Release A', 1239.0)",1
"('Release A', 1248.0)",1
"('Release A', 1250.0)",1
"('Release A', 1254.0)",1
"('Release A', 1260.0)",2
"('Release A', 1282.0)",1
"('Release A', 1296.0)",1
"('Release A', 1297.0)",1
"('Release A', 1315.0)",1
"('Release A', 1369.0)",1
"('Release A', 1373.0)",1
"('Release A', 1376.0)",1
"('Release A', 1385.0)",1
"('Release A', 1396.0)",2
"('Release A', 1407.0)",1
"('Release A', 1410.0)",1
"('Release A', 1418.0)",1
"('Release A', 1434.0)",1
"('Release A', 1437.0)",1
"('Release A', 1440.0)",1
"('Release A', 1449.0)",1
"('Release A', 1454.0)",1
"('Release A', 1464.0)",1
"('Release A', 1466.0)",1
"('Release A', 1470.0)",1
"('Release A', 1476.0)",1
"('Release A', 1482.0)",1
"('Release A', 1500.0)",2
"('Release A', 1501.0)",1
"('Release A', 1503.0)",1
"('Release A', 1512.0)",1
"('Release A', 1572.0)",1
"('Release A', 1596.0)",1
"('Release A', 1628.0)",1
"('Release A', 1717.0)",1
"('Release A', 1746.0)",1
"('Release A', 1752.0)",1
"('Release A', 1761.0)",2
"('Release A', 1764.0)",1
"('Release A', 1770.0)",1
"('Release A', 1800.0)",1
"('Release A', 1972.0)",1
"('Release A', 2009.0)",1
"('Release A', 2028.0)",1
"('Release A', 2040.0)",2
"('Release A', 2046.0)",2
"('Release A', 2047.0)",1
"('Release A', 2052.0)",1
"('Release A', 2061.0)",1
"('Release A', 2064.0)",1
"('Release A', 2082.0)",1
"('Release A', 2088.0)",1
"('Release A', 2277.0)",1
"('Release A', 2287.0)",1
"('Release A', 2424.0)",1
"('Release A', 2427.0)",1
"('Release A', 2436.0)",1
"('Release A', 2536.0)",1
"('Release A', 2557.0)",1
"('Release A', 2568.0)",1
"('Release A', 2934.0)",1
"('Release A', 2959.0)",1
"('Release A', 3410.0)",1
"('Release A', 4068.0)",1
"('Release A', 4356.0)",1
"('Release A', 5505.0)",1
"('Release B', 3.0)",1
"('Release B', 4.0)",1
"('Release B', 18.0)",1
"('Release B', 21.0)",2
"('Release B', 33.0)",1
"('Release B', 44.0)",1
"('Release B', 56.0)",1
"('Release B', 60.0)",1
"('Release B', 64.0)",1
"('Release B', 68.0)",1
"('Release B', 69.0)",1
"('Release B', 99.0)",1
"('Release B', 100.0)",1
"('Release B', 106.0)",1
"('Release B', 118.0)",1
"('Release B', 131.0)",1
"('Release B', 132.0)",1
"('Release B', 136.0)",1
"('Release B', 143.0)",1
"('Release B', 161.0)",1
"('Release B', 177.0)",1
"('Release B', 192.0)",1
"('Release B', 198.0)",1
"('Release B', 206.0)",1
"('Release B', 210.0)",1
"('Release B', 229.0)",1
"('Release B', 244.0)",1
"('Release B', 248.0)",1
"('Release B', 270.0)",1
"('Release B', 273.0)",1
"('Release B', 288.0)",1
"('Release B', 298.0)",1
"('Release B', 387.0)",1
"('Release B', 411.0)",1
"('Release B', 414.0)",1
"('Release B', 416.0)",1
"('Release B', 422.0)",1
"('Release B', 450.0)",1
"('Release B', 456.0)",1
"('Release B', 493.0)",1
"('Release B', 536.0)",1
"('Release B', 596.0)",1
"('Release B', 613.0)",1
"('Release B', 684.0)",1
"('Release B', 699.0)",1
"('Release B', 792.0)",1
"('Release B', 1005.0)",1
"('Release B', 1026.0)",1
"('Release B', 1032.0)",1
"('Release B', 1192.0)",1
"('Release B', 1217.0)",1
"('Release B', 1299.0)",1
"('Release B', 1392.0)",1
"('Release B', 1485.0)",1
"('Release B', 1875.0)",1
"('Release C', 30.0)",1
"('Release C', 267.0)",1
"('Release C', 312.0)",1
"('Release C', 315.0)",1
"('Release C', 324.0)",1
"('Release C', 600.0)",1
"('Release C', 609.0)",1
"('Release C', 636.0)",1
"('Release C', 894.0)",1
"('Release C', 900.0)",1
"('Release C', 1170.0)",1
"('Release C', 1188.0)",1
"('Release C', 1222.0)",1
"('Release C', 1500.0)",1
"('Release C', 1504.0)",1
"('Release C', 1668.0)",1
"('Release C', 1716.0)",1
"('Release C', 1755.0)",1
"('Release C', 1758.0)",1
"('Release C', 2040.0)",1
"('Release C', 3678.0)",1
"('Release C', 4074.0)",1
"('Release C', 4533.0)",1
"('Release C', 5502.0)",1
"('Release D', 24.0)",1
"('Release D', 310.0)",1
"('Release D', 318.0)",1
"('Release D', 321.0)",1
"('Release D', 324.0)",2
"('Release D', 348.0)",1
"('Release D', 352.0)",1
"('Release D', 600.0)",1
"('Release D', 603.0)",1
"('Release D', 605.0)",1
"('Release D', 636.0)",1
"('Release D', 888.0)",2
"('Release D', 890.0)",1
"('Release D', 930.0)",1
"('Release D', 1179.0)",1
"('Release D', 1764.0)",1
"('Release D', 2010.0)",1
"('Release D', 2025.0)",1
"('Release D', 2046.0)",1
"('Release D', 2304.0)",1
"('Release D', 2955.0)",1
"('Release D', 3198.0)",1
"('Release E', 36.0)",1
"('Release E', 60.0)",1
"('Release E', 201.0)",1
"('Release E', 300.0)",1
"('Release E', 306.0)",1
"('Release E', 2064.0)",1
"('Return ER', 84.0)",1
"('Return ER', 129.0)",1
"('Return ER', 141.0)",1
"('Return ER', 224.0)",1
"('Return ER', 244.0)",1
"('Return ER', 299.0)",1
"('Return ER', 342.0)",1
"('Return ER', 358.0)",1
"('Return ER', 376.0)",1
"('Return ER', 429.0)",1
"('Return ER', 532.0)",1
"('Return ER', 537.0)",1
"('Return ER', 556.0)",1
"('Return ER', 558.0)",1
"('Return ER', 616.0)",1
"('Return ER', 641.0)",1
"('Return ER', 648.0)",1
"('Return ER', 791.0)",1
"('Return ER', 853.0)",1
"('Return ER', 858.0)",1
"('Return ER', 894.0)",1
"('Return ER', 906.0)",1
"('Return ER', 939.0)",1
"('Return ER', 956.0)",1
"('Return ER', 963.0)",1
"('Return ER', 989.0)",1
"('Return ER', 1023.0)",1
"('Return ER', 1035.0)",1
"('Return ER', 1092.0)",1
"('Return ER', 1188.0)",1
"('Return ER', 1200.0)",1
"('Return ER', 1256.0)",1
"('Return ER', 1257.0)",1
"('Return ER', 1266.0)",1
"('Return ER', 1404.0)",1
"('Return ER', 1414.0)",1
"('Return ER', 1442.0)",1
"('Return ER', 1507.0)",1
"('Return ER', 1691.0)",1
"('Return ER', 1703.0)",1
"('Return ER', 1750.0)",1
"('Return ER', 1756.0)",1
"('Return ER', 1760.0)",1
"('Return ER', 1786.0)",1
"('Return ER', 1853.0)",1
"('Return ER', 2030.0)",1
"('Return ER', 2033.0)",1
"('Return ER', 2037.0)",1
"('Return ER', 2040.0)",1
"('Return ER', 2092.0)",1
"('Return ER', 2093.0)",1
"('Return ER', 2198.0)",1
"('Return ER', 2208.0)",1
"('Return ER', 2306.0)",1
"('Return ER', 2324.0)",1
"('Return ER', 2347.0)",1
"('Return ER', 2349.0)",1
"('Return ER', 2383.0)",1
"('Return ER', 2438.0)",1
"('Return ER', 2552.0)",1
"('Return ER', 2575.0)",1
"('Return ER', 2587.0)",1
"('Return ER', 2595.0)",1
"('Return ER', 2604.0)",1
"('Return ER', 2651.0)",1
"('Return ER', 2664.0)",1
"('Return ER', 2751.0)",1
"('Return ER', 2835.0)",1
"('Return ER', 2857.0)",1
"('Return ER', 2921.0)",1
"('Return ER', 2965.0)",1
"('Return ER', 3202.0)",1
"('Return ER', 3224.0)",1
"('Return ER', 3246.0)",1
"('Return ER', 3262.0)",1
"('Return ER', 3371.0)",1
"('Return ER', 3415.0)",1
"('Return ER', 3477.0)",1
"('Return ER', 3688.0)",1
"('Return ER', 3740.0)",1
"('Return ER', 3817.0)",1
"('Return ER', 3874.0)",1
"('Return ER', 4050.0)",1
"('Return ER', 4085.0)",1
"('Return ER', 4104.0)",1
"('Return ER', 4221.0)",1
"('Return ER', 4392.0)",1
"('Return ER', 4585.0)",1
"('Return ER', 4729.0)",1
"('Return ER', 4744.0)",1
"('Return ER', 4828.0)",1
"('Return ER', 4831.0)",1
"('Return ER', 4914.0)",1
"('Return ER', 5026.0)",1
"('Return ER', 5376.0)",1
"('Return ER', 5502.0)",1
"('Return ER', 5627.0)",1
"('Return ER', 5719.0)",1
"('Return ER', 5798.0)",1
"('Return ER', 5810.0)",1
"('Return ER', 5832.0)",1
"('Return ER', 5870.0)",1
"('Return ER', 6175.0)",1
"('Return ER', 6345.0)",1
"('Return ER', 6410.0)",1
"('Return ER', 6608.0)",1
"('Return ER', 6680.0)",1
"('Return ER', 6731.0)",1
"('Return ER', 7610.0)",1
"('Return ER', 7812.0)",1
"('Return ER', 8047.0)",1
"('Return ER', 8225.0)",1
"('Return ER', 8229.0)",1
"('Return ER', 8383.0)",1
"('Return ER', 8522.0)",1
"('Return ER', 8557.0)",1
"('Return ER', 8996.0)",1
"('Return ER', 9264.0)",1
"('Return ER', 9567.0)",1
"('Return ER', 9738.0)",1
"('Return ER', 9850.0)",1
"('Return ER', 10003.0)",1
"('Return ER', 10013.0)",1
"('Return ER', 10090.0)",1
"('Return ER', 10109.0)",1
"('Return ER', 10134.0)",1
"('Return ER', 10207.0)",1
"('Return ER', 10266.0)",1
"('Return ER', 10366.0)",1
"('Return ER', 10420.0)",1
"('Return ER', 10633.0)",1
"('Return ER', 11205.0)",1
"('Return ER', 11304.0)",1
"('Return ER', 11543.0)",1
"('Return ER', 11867.0)",1
"('Return ER', 12170.0)",1
"('Return ER', 12219.0)",1
"('Return ER', 12379.0)",1
"('Return ER', 12395.0)",1
"('Return ER', 12451.0)",1
"('Return ER', 12727.0)",1
"('Return ER', 13046.0)",1
"('Return ER', 13142.0)",1
"('Return ER', 13176.0)",1
"('Return ER', 13294.0)",1
"('Return ER', 13515.0)",1
"('Return ER', 13568.0)",1
"('Return ER', 13658.0)",1
"('Return ER', 13725.0)",1
"('Return ER', 13886.0)",1
"('Return ER', 14185.0)",1
"('Return ER', 14230.0)",1
"('Return ER', 14232.0)",1
"('Return ER', 14399.0)",1
"('Return ER', 14603.0)",1
"('Return ER', 15860.0)",1
"('Return ER', 15899.0)",1
"('Return ER', 16049.0)",1
"('Return ER', 16425.0)",1
"('Return ER', 16631.0)",1
"('Return ER', 16857.0)",1
"('Return ER', 17136.0)",1
"('Return ER', 17282.0)",1
"('Return ER', 17835.0)",1
"('Return ER', 18232.0)",1
"('Return ER', 18682.0)",1
"('Return ER', 18805.0)",1
"('Return ER', 18848.0)",1
"('Return ER', 19998.0)",1
"('Return ER', 20195.0)",1
"('Return ER', 20233.0)",1
"('Return ER', 20248.0)",1
"('Return ER', 20264.0)",1
"('Return ER', 20811.0)",1
"('Return ER', 20997.0)",1
"('Return ER', 21061.0)",1
"('Return ER', 21241.0)",1
"('Return ER', 21637.0)",1
"('Return ER', 22003.0)",1
"('Return ER', 22159.0)",1
"('Return ER', 22226.0)",1
"('Return ER', 22531.0)",1
"('Return ER', 22599.0)",1
"('Return ER', 22776.0)",1
"('Return ER', 22904.0)",1
"('Return ER', 23316.0)",1
"('Return ER', 23602.0)",1
"('Return ER', 23659.0)",1
"('Return ER', 23767.0)",1
"('Return ER', 23965.0)",1
"('Return ER', 24166.0)",1
"('Return ER', 25022.0)",1
"('Return ER', 25222.0)",1
"('Return ER', 25596.0)",1
"('Return ER', 25956.0)",1
"('Return ER', 26128.0)",1
"('Return ER', 26256.0)",1
"('Return ER', 26722.0)",1
"('Return ER', 27035.0)",1
"('Return ER', 27037.0)",1
"('Return ER', 27104.0)",1
"('Return ER', 27121.0)",1
"('Return ER', 27325.0)",1
"('Return ER', 27481.0)",1
"('Return ER', 27604.0)",1
"('Return ER', 27735.0)",1
"('Return ER', 27895.0)",1
"('Return ER', 28129.0)",1
"('Return ER', 29771.0)",1
"('Return ER', 30102.0)",1
"('Return ER', 30208.0)",1
"('Return ER', 30823.0)",1
"('Return ER', 31462.0)",1
"('Return ER', 31565.0)",1
"('Return ER', 31658.0)",1
"('Return ER', 32243.0)",1
"('Return ER', 32474.0)",1
"('Return ER', 33150.0)",1
"('Return ER', 33484.0)",1
"('Return ER', 33755.0)",1
"('Return ER', 33923.0)",1
"('Return ER', 34542.0)",1
"('Return ER', 34578.0)",1
"('Return ER', 34642.0)",1
"('Return ER', 35057.0)",1
"('Return ER', 35407.0)",1
"('Return ER', 35614.0)",1
"('Return ER', 35729.0)",1
"('Return ER', 36644.0)",1
"('Return ER', 37214.0)",1
"('Return ER', 37432.0)",1
"('Return ER', 37943.0)",1
"('Return ER', 38016.0)",1
"('Return ER', 39838.0)",1
"('Return ER', 40376.0)",1
"('Return ER', 41185.0)",1
"('Return ER', 42445.0)",1
"('Return ER', 43429.0)",1
"('Return ER', 43991.0)",1
"('Return ER', 44521.0)",1
"('Return ER', 45045.0)",1
"('Return ER', 45235.0)",1
"('Return ER', 45893.0)",1
"('Return ER', 46068.0)",1
"('Return ER', 46239.0)",1
"('Return ER', 47023.0)",1
"('Return ER', 48142.0)",1
"('Return ER', 48820.0)",1
"('Return ER', 49911.0)",1
"('Return ER', 50408.0)",1
"('Return ER', 50629.0)",1
"('Return ER', 51513.0)",1
"('Return ER', 51875.0)",1
"('Return ER', 53042.0)",1
"('Return ER', 53318.0)",1
"('Return ER', 54737.0)",1
"('Return ER', 56709.0)",1
"('Return ER', 57360.0)",1
"('Return ER', 57663.0)",1
"('Return ER', 58291.0)",1
"('Return ER', 58424.0)",1
"('Return ER', 58812.0)",1
"('Return ER', 59289.0)",1
"('Return ER', 59537.0)",1
"('Return ER', 61157.0)",1
"('Return ER', 61300.0)",1
"('Return ER', 61595.0)",1
"('Return ER', 61643.0)",1
"('Return ER', 63073.0)",1
"('Return ER', 63936.0)",1
"('Return ER', 64034.0)",1
"('Return ER', 68001.0)",1
"('Return ER', 70002.0)",1
"('Return ER', 70884.0)",1
"('Return ER', 71107.0)",1
"('Return ER', 71216.0)",1
"('Return ER', 71714.0)",1
"('Return ER', 71798.0)",1
"('Return ER', 73141.0)",1
"('Return ER', 74174.0)",1
"('Return ER', 76765.0)",1
"('Return ER', 77105.0)",1
"('Return ER', 78441.0)",1
"('Return ER', 89588.0)",1
"('Return ER', 90328.0)",1
"('Return ER', 95375.0)",1
"('Return ER', 97011.0)",1
"('Return ER', 102852.0)",1
"('Return ER', 103544.0)",1
"('Return ER', 107139.0)",1
"('Return ER', 113528.0)",1
"('Return ER', 114338.0)",1
"('Return ER', 119509.0)",1
"('Return ER', 120172.0)",1
